suburb,address,rooms,price,agent_seller,date,distance,postcode,bathroom,carspots,landsize,building_area,year_built,council_area,latitude,longitude,region_name,property_count,method,type
South Yarra,2a Alexandra St,3,1056800.0,Jellis,2016-05-28,3.3,3141,2,1,90.0,126.0,1950,Stonnington,-37.8406,144.9864,Southern Metropolitan,14887,property sold,house
South Yarra,40 Fawkner St,3,2400000.0,Williams,2016-05-28,3.3,3141,2,1,350.0,126.0,1950,Stonnington,-37.8422,144.9884,Southern Metropolitan,14887,property passed in,house
South Yarra,3/4 Gordon Gr,1,410000.0,Biggin,2016-05-28,3.3,3141,1,1,0.0,126.0,1950,Stonnington,-37.8337,144.9886,Southern Metropolitan,14887,property sold,"unit, duplex"
South Yarra,9/501 Punt Rd,1,260800.0,Williams,2016-05-28,3.3,3141,1,0,0.0,126.0,1960,Melbourne,-37.8437,144.9852,Southern Metropolitan,14887,property sold,"unit, duplex"
South Yarra,33 Tyrone St,2,1200000.0,LITTLE,2016-05-28,3.3,3141,1,1,163.0,86.0,1900,Stonnington,-37.8446,144.9879,Southern Metropolitan,14887,property sold,house
South Yarra,36 Tyrone St,3,1540000.0,Marshall,2016-05-28,3.3,3141,2,1,149.0,140.0,2003,Stonnington,-37.8448,144.9882,Southern Metropolitan,14887,property sold,house
South Yarra,9/210 Domain Rd,2,826000.0,Jellis,2016-08-28,3.3,3141,1,1,0.0,79.0,1970,Melbourne,-37.8342,144.9842,Southern Metropolitan,14887,property sold,"unit, duplex"
South Yarra,2/28 Tivoli Pl,2,910000.0,Williams,2016-08-28,3.3,3141,0,0,0.0,126.0,1950,Melbourne,-37.8357,144.9859,Southern Metropolitan,14887,property sold,"unit, duplex"
South Yarra,2/28 Walsh St,3,1715000.0,Williams,2016-08-28,3.3,3141,2,2,0.0,126.0,1950,Melbourne,-37.8374,144.9852,Southern Metropolitan,14887,property sold,townhouse
South Yarra,12 Witchwood Cl,3,1700000.0,Biggin,2016-08-28,3.3,3141,2,1,181.0,148.0,1990,Melbourne,-37.8334,144.9867,Southern Metropolitan,14887,property sold prior,house
South Yarra,8/3 Barnsbury Rd,2,505000.0,LITTLE,2016-07-30,3.3,3141,1,1,0.0,72.0,1969,Stonnington,-37.8453,145.0012,Southern Metropolitan,14887,property sold,"unit, duplex"
South Yarra,303/3 Clara St,1,330000.0,Dingle,2016-07-30,3.3,3141,1,1,0.0,126.0,2011,Stonnington,-37.8421,144.9978,Southern Metropolitan,14887,property passed in,"unit, duplex"
South Yarra,11/56 Darling St,1,687000.0,Kay,2016-07-30,3.3,3141,1,2,0.0,126.0,1950,Stonnington,-37.8352,144.9922,Southern Metropolitan,14887,property sold,"unit, duplex"
Southbank,41/106 Southbank Bvd,3,720000.0,VICPROP,2016-09-03,1.2,3006,1,1,0.0,106.0,1993,Melbourne,-37.8235,144.9655,Southern Metropolitan,8400,property sold,"unit, duplex"
Southbank,716/22 Dorcas St,1,385500.0,LITTLE,2017-03-04,1.2,3006,1,1,1826.0,126.0,2010,Melbourne,-37.8301,144.9697,Southern Metropolitan,8400,property sold,"unit, duplex"
Southbank,9/81 Dodds St,3,868000.0,Greg,2016-06-04,1.2,3006,2,1,0.0,114.0,1995,Melbourne,-37.8267,144.9687,Southern Metropolitan,8400,property sold prior,"unit, duplex"
Southbank,4/55 Kavanagh St,2,590000.0,Marshall,2016-06-04,1.2,3006,1,1,0.0,75.0,1950,Melbourne,-37.8235,144.9655,Southern Metropolitan,8400,property sold,"unit, duplex"
Southbank,293/88 Kavanagh St,2,530000.0,Greg,2016-06-04,1.2,3006,1,1,0.0,84.0,2003,Melbourne,-37.8246,144.9632,Southern Metropolitan,8400,vendor bid,"unit, duplex"
Southbank,92/99 Whiteman St,2,650000.0,Marshall,2016-08-06,1.2,3006,2,1,0.0,110.0,2000,Melbourne,-37.8273,144.9556,Southern Metropolitan,8400,vendor bid,"unit, duplex"
Southbank,6/77 Dodds St,4,990000.0,Ray,2016-05-07,1.2,3006,3,1,0.0,172.0,1995,Melbourne,-37.8267,144.9687,Southern Metropolitan,8400,property sold,"unit, duplex"
Southbank,2/95 Dodds St,2,623000.0,Cayzer,2016-05-07,1.2,3006,1,1,0.0,126.0,1995,Melbourne,-37.828,144.9683,Southern Metropolitan,8400,property sold,"unit, duplex"
Southbank,1605/14 Kavanagh St,2,592500.0,Ray,2016-05-07,1.2,3006,2,1,0.0,100.0,2000,Melbourne,-37.8227,144.9664,Southern Metropolitan,8400,property sold,"unit, duplex"
Southbank,208/102 Wells St,2,600000.0,Greg,2016-11-07,1.2,3006,2,1,0.0,99.0,1995,Melbourne,-37.828,144.9683,Southern Metropolitan,8400,property sold,"unit, duplex"
Southbank,1712/39 Coventry St,2,485000.0,Dingle,2016-09-10,1.2,3006,1,1,2121.0,126.0,2013,Melbourne,-37.8295,144.9692,Southern Metropolitan,8400,property passed in,"unit, duplex"
Southbank,308/18 Kavanagh St,1,455000.0,Greg,2017-02-11,1.2,3006,1,0,760.0,70.0,2007,Melbourne,-37.8228,144.9661,Southern Metropolitan,8400,property sold,"unit, duplex"
Southbank,1509/152 Sturt St,2,569000.0,MICM,2017-03-11,1.2,3006,2,1,3878.0,126.0,2012,Melbourne,-37.8255,144.9665,Southern Metropolitan,8400,property sold,"unit, duplex"
Southbank,80 Coventry St,3,1220000.0,Greg,2016-11-12,1.2,3006,1,1,0.0,126.0,1950,Melbourne,-37.8288,144.9679,Southern Metropolitan,8400,property sold,house
Southbank,6/85 Dodds St,4,1250000.0,Kay,2016-11-12,1.2,3006,3,1,0.0,176.0,2000,Melbourne,-37.8267,144.9687,Southern Metropolitan,8400,property sold,"unit, duplex"
Southbank,909/118 Kavanagh St,2,430000.0,Dingle,2016-11-12,1.2,3006,2,0,2295.0,126.0,2014,Melbourne,-37.8256,144.9622,Southern Metropolitan,8400,property passed in,"unit, duplex"
Southbank,406/152 Sturt St,1,480000.0,Greg,2016-05-14,1.2,3006,1,1,3878.0,126.0,2012,Melbourne,-37.8255,144.9665,Southern Metropolitan,8400,vendor bid,"unit, duplex"
Southbank,125/173 City Rd,1,425000.0,Greg,2016-04-16,1.2,3006,1,1,0.0,57.0,2004,Melbourne,-37.8245,144.9622,Southern Metropolitan,8400,vendor bid,"unit, duplex"
Southbank,114 Gladstone St,2,815000.0,Cayzer,2016-07-16,1.2,3006,1,0,0.0,126.0,1950,Melbourne,-37.8297,144.9499,Southern Metropolitan,8400,property sold prior,house
Southbank,7/100 Wells St,3,740000.0,Greg,2016-07-16,1.2,3006,2,1,0.0,105.0,1994,Port Phillip,-37.828,144.9683,Southern Metropolitan,8400,vendor bid,"unit, duplex"
Southbank,808/8 Kavanagh St,2,580000.0,Whiting,2017-03-18,1.2,3006,1,1,0.0,126.0,2010,Melbourne,-37.8226,144.9667,Southern Metropolitan,8400,vendor bid,"unit, duplex"
Southbank,85 Montague St,3,700000.0,Cayzer,2016-06-18,1.2,3006,1,0,199.0,126.0,1947,Melbourne,-37.8299,144.9496,Southern Metropolitan,8400,vendor bid,house
Southbank,2/66 Coventry St,2,660000.0,RT,2016-11-19,1.2,3006,1,1,0.0,77.0,2000,Melbourne,-37.8288,144.9679,Southern Metropolitan,8400,property sold,"unit, duplex"
Southbank,601/65 Coventry St,2,622500.0,hockingstuart,2016-05-22,1.2,3006,2,1,2955.0,67.0,2013,Melbourne,-37.8299,144.9679,Southern Metropolitan,8400,property sold,"unit, duplex"
Southbank,2005/39 Coventry St,2,690000.0,Greg,2016-04-23,1.2,3006,3,1,0.0,126.0,2013,Melbourne,-37.8295,144.9692,Southern Metropolitan,8400,property sold,"unit, duplex"
Southbank,3303/9 Power St,2,800000.0,Marshall,2016-09-24,1.2,3006,2,2,0.0,73.0,2014,Melbourne,-37.8229,144.9612,Southern Metropolitan,8400,property passed in,"unit, duplex"
Southbank,73/1 Riverside Qy,2,540000.0,Dingle,2016-09-24,1.2,3006,2,1,0.0,93.0,1994,Melbourne,-37.822,144.9637,Southern Metropolitan,8400,property sold,"unit, duplex"
Southbank,75/285 City Rd,1,370000.0,Dingle,2016-07-30,1.2,3006,1,1,546.0,51.0,2000,Melbourne,-37.8274,144.9587,Southern Metropolitan,8400,vendor bid,"unit, duplex"
Southbank,61/88 Wells St,3,720000.0,VICPROP,2016-07-30,1.2,3006,2,1,0.0,112.0,1950,Melbourne,-37.8273,144.9685,Southern Metropolitan,8400,vendor bid,"unit, duplex"
Spotswood,73 The Avenue,3,1040000.0,hockingstuart,2016-09-03,7.7,3015,1,3,690.0,126.0,1950,Hobsons Bay,-37.8272,144.8789,Western Metropolitan,1223,property sold,house
Spotswood,10 Raleigh St,3,855000.0,RT,2016-08-06,7.7,3015,1,1,326.0,112.0,1991,Hobsons Bay,-37.831,144.8884,Western Metropolitan,1223,property sold,house
Spotswood,6 McNeilage St,2,832500.0,Jas,2016-05-07,7.7,3015,1,2,562.0,116.0,1950,Hobsons Bay,-37.8333,144.8868,Western Metropolitan,1223,property sold,house
Spotswood,18 Vernier St,2,850000.0,Jas,2016-10-08,7.7,3015,1,2,502.0,104.0,1950,Hobsons Bay,-37.8263,144.8775,Western Metropolitan,1223,property sold,house
Spotswood,47 Hudsons Rd,3,1080000.0,Jas,2016-09-10,7.7,3015,1,2,472.0,95.0,1950,Hobsons Bay,-37.8302,144.8885,Western Metropolitan,1223,property sold,house
Spotswood,16 Watt St,4,1170000.0,Jas,2016-12-10,7.7,3015,2,2,489.0,126.0,1950,Hobsons Bay,-37.8279,144.874,Western Metropolitan,1223,vendor bid,house
Spotswood,24 Forrest St,3,927000.0,Williams,2016-06-12,7.7,3015,1,0,274.0,131.0,1910,Hobsons Bay,-37.8282,144.8856,Western Metropolitan,1223,property sold,house
Spotswood,59 Hope St,4,850000.0,RT,2016-11-12,7.7,3015,2,0,389.0,158.0,1990,Hobsons Bay,-37.8284,144.8861,Western Metropolitan,1223,vendor bid,house
Spotswood,13 Robb St,3,831000.0,Biggin,2016-04-16,7.7,3015,1,0,353.0,109.0,1890,Hobsons Bay,-37.8309,144.889,Western Metropolitan,1223,property sold,house
Spotswood,13 Abbott St,3,835000.0,Williams,2016-09-17,7.7,3015,1,3,459.0,126.0,1950,Hobsons Bay,-37.8255,144.8709,Western Metropolitan,1223,property sold,house
Spotswood,118 The Avenue,4,840000.0,Jas,2016-09-17,7.7,3015,3,2,278.0,277.0,2015,Hobsons Bay,-37.8261,144.8718,Western Metropolitan,1223,property sold,townhouse
Spotswood,154 Hudsons Rd,4,1315000.0,hockingstuart,2016-06-18,7.7,3015,2,3,830.0,134.0,1920,Hobsons Bay,-37.829,144.8807,Western Metropolitan,1223,property sold,house
Spotswood,116 The Avenue,3,1035000.0,Jas,2016-11-19,7.7,3015,1,2,675.0,126.0,1950,Hobsons Bay,-37.8261,144.872,Western Metropolitan,1223,property sold,house
Spotswood,6 Abbott St,4,1161000.0,Williams,2017-02-25,7.7,3015,2,5,742.0,236.0,2000,Hobsons Bay,-37.8248,144.8707,Western Metropolitan,1223,property sold,house
Spotswood,14A Kernot St,3,775000.0,McGrath,2017-02-25,7.7,3015,1,1,435.0,126.0,1950,Hobsons Bay,-37.8279,144.873,Western Metropolitan,1223,property sold,house
Spotswood,27 The Avenue,3,1016000.0,Jas,2016-07-26,7.7,3015,1,1,320.0,134.0,1940,Hobsons Bay,-37.8277,144.8841,Western Metropolitan,1223,property sold prior,house
Spotswood,4 Steel St,3,690000.0,Biggin,2016-06-27,7.7,3015,1,2,532.0,518.0,1965,Hobsons Bay,-37.8248,144.8717,Western Metropolitan,1223,property sold,house
Spotswood,66 The Avenue,3,1070000.0,Village,2016-11-27,7.7,3015,1,2,526.0,127.0,1950,Hobsons Bay,-37.8267,144.8779,Western Metropolitan,1223,property sold,house
Spotswood,59 Hope St,4,871500.0,Jas,2016-08-28,7.7,3015,2,0,389.0,158.0,1990,Hobsons Bay,-37.8284,144.8861,Western Metropolitan,1223,property passed in,house
St Kilda,1/170 Barkly St,2,509000.0,hockingstuart,2016-09-03,6.1,3182,1,1,0.0,126.0,1950,Port Phillip,-37.8679,144.9813,Southern Metropolitan,13240,property sold,"unit, duplex"
St Kilda,31/12 Clyde St,1,380000.0,McGrath,2016-09-03,6.1,3182,1,1,0.0,50.0,1960,Port Phillip,-37.8656,144.9782,Southern Metropolitan,13240,property passed in,"unit, duplex"
St Kilda,1/76 Carlisle St,2,430000.0,Woodards,2016-12-03,6.1,3182,1,1,0.0,71.0,1970,Port Phillip,-37.8675,144.9851,Southern Metropolitan,13240,property sold,"unit, duplex"
St Kilda,8/15 Herbert St,2,640000.0,hockingstuart,2016-12-03,6.1,3182,1,1,1055.0,126.0,1950,Port Phillip,-37.8715,144.9827,Southern Metropolitan,13240,property sold,"unit, duplex"
St Kilda,5/18 Marine Pde,2,602000.0,Wilson,2016-12-03,6.1,3182,1,0,0.0,66.0,1930,Port Phillip,-37.8707,144.9765,Southern Metropolitan,13240,property sold,"unit, duplex"
St Kilda,33/1 St Kilda Rd,2,575000.0,hockingstuart,2016-12-03,6.1,3182,1,1,0.0,75.0,1970,Port Phillip,-37.8573,144.9825,Southern Metropolitan,13240,property sold prior,"unit, duplex"
St Kilda,10/81 Alma Rd,2,495000.0,Buxton,2017-03-04,6.1,3182,1,1,0.0,74.0,1970,Port Phillip,-37.8616,144.9907,Southern Metropolitan,13240,property passed in,"unit, duplex"
St Kilda,71 Barkly St,5,2000000.0,Wilson,2017-03-04,6.1,3182,2,2,436.0,126.0,1910,Port Phillip,-37.8618,144.982,Southern Metropolitan,13240,vendor bid,house
St Kilda,10/352 Canterbury Rd,2,500000.0,Wilson,2017-03-04,6.1,3182,1,1,5530.0,70.0,2001,Port Phillip,-37.859,144.9767,Southern Metropolitan,13240,property sold,"unit, duplex"
St Kilda,26/12 Clyde St,2,530000.0,Buxton,2017-03-04,6.1,3182,1,1,6186.0,126.0,1950,Port Phillip,-37.8656,144.9782,Southern Metropolitan,13240,property passed in,"unit, duplex"
St Kilda,59 Clyde St,3,1891000.0,Marshall,2017-03-04,6.1,3182,2,3,384.0,123.0,1915,Port Phillip,-37.8645,144.9805,Southern Metropolitan,13240,property sold,house
St Kilda,48 Greeves St,4,2000000.0,Gary,2017-03-04,6.1,3182,2,3,420.0,160.0,1910,Port Phillip,-37.8667,144.9832,Southern Metropolitan,13240,vendor bid,house
St Kilda,32 Gurner St,4,2220000.0,hockingstuart,2017-03-04,6.1,3182,2,2,402.0,126.0,1914,Port Phillip,-37.861,144.9819,Southern Metropolitan,13240,property sold,house
St Kilda,3/33 Robe St,3,1500000.0,Castran,2017-03-04,6.1,3182,1,1,1669.0,176.0,1920,Port Phillip,-37.8646,144.9786,Southern Metropolitan,13240,vendor bid,"unit, duplex"
St Kilda,91 Spenser St,4,2455000.0,Frank,2017-03-04,6.1,3182,1,1,300.0,126.0,1950,Port Phillip,-37.8725,144.97899999999996,Southern Metropolitan,13240,property sold,house
St Kilda,7 Victoria St,3,2000000.0,Wilson,2017-03-04,6.1,3182,2,2,176.0,192.0,1880,Port Phillip,-37.8641,144.9739,Southern Metropolitan,13240,vendor bid,house
St Kilda,1/62 Wellington St,1,500000.0,Biggin,2017-03-04,6.1,3182,1,1,2335.0,58.0,2002,Port Phillip,-37.8571,144.987,Southern Metropolitan,13240,property sold prior,"unit, duplex"
St Kilda,10/69 Wellington St,2,685000.0,Greg,2017-03-04,6.1,3182,2,2,0.0,102.0,1999,Port Phillip,-37.8568,144.9873,Southern Metropolitan,13240,property sold,"unit, duplex"
St Kilda,32/10 Acland St,1,380000.0,Whiting,2016-06-04,6.1,3182,1,1,2879.0,49.0,1967,Port Phillip,-37.863,144.9747,Southern Metropolitan,13240,property sold,"unit, duplex"
St Kilda,2/63 Carlisle St,2,465000.0,Marshall,2016-06-04,6.1,3182,1,1,0.0,126.0,1960,Port Phillip,-37.8676,144.9834,Southern Metropolitan,13240,property sold,"unit, duplex"
St Kilda,7/1 St Kilda Rd,3,616000.0,Pride,2016-06-04,6.1,3182,2,2,0.0,115.0,1995,Port Phillip,-37.8573,144.9825,Southern Metropolitan,13240,property sold,"unit, duplex"
St Kilda,74 Chapel St,2,875000.0,Noel,2016-08-06,6.1,3182,1,0,94.0,126.0,1950,Port Phillip,-37.867,144.991,Southern Metropolitan,13240,property sold,house
St Kilda,18/41 Chapel St,3,610000.0,hockingstuart,2016-05-07,6.1,3182,1,2,7170.0,126.0,1950,Port Phillip,-37.861,144.9915,Southern Metropolitan,13240,property sold,"unit, duplex"
St Kilda,14/89 Fitzroy St,1,400000.0,Gary,2016-05-07,6.1,3182,1,1,0.0,53.0,1998,Port Phillip,-37.8605,144.9769,Southern Metropolitan,13240,vendor bid,"unit, duplex"
St Kilda,20/62 Wellington St,1,450000.0,McGrath,2016-05-07,6.1,3182,1,1,0.0,126.0,1950,Port Phillip,-37.8571,144.987,Southern Metropolitan,13240,property sold prior,"unit, duplex"
St Kilda,4/285 Barkly St,1,451000.0,McGrath,2016-11-07,6.1,3182,1,1,0.0,41.0,2009,Port Phillip,-37.8731,144.9799,Southern Metropolitan,13240,property sold,"unit, duplex"
St Kilda,2/19 Eildon Rd,3,1400000.0,McGrath,2016-11-07,6.1,3182,2,2,128.0,183.0,2002,Port Phillip,-37.8624,144.9768,Southern Metropolitan,13240,vendor bid,townhouse
St Kilda,6/4 Gurner St,2,455000.0,Domain,2016-11-07,6.1,3182,1,1,0.0,126.0,1950,Port Phillip,-37.8619,144.9802,Southern Metropolitan,13240,property sold,"unit, duplex"
St Kilda,8/12 Charnwood Rd,2,487500.0,Pride,2016-10-08,6.1,3182,1,2,1676.0,126.0,1950,Port Phillip,-37.8585,144.9852,Southern Metropolitan,13240,property sold,"unit, duplex"
St Kilda,26/69 Wellington St,1,459000.0,Gary,2016-10-08,6.1,3182,1,1,0.0,59.0,1995,Port Phillip,-37.8568,144.9873,Southern Metropolitan,13240,property sold prior,"unit, duplex"
St Kilda,5/72 Barkly St,1,395000.0,Buxton,2016-09-10,6.1,3182,1,1,1286.0,126.0,1975,Port Phillip,-37.8621,144.9823,Southern Metropolitan,13240,property sold prior,"unit, duplex"
St Kilda,9/12 Charnwood Rd,2,560000.0,Rodney,2016-09-10,6.1,3182,1,2,1676.0,126.0,1950,Port Phillip,-37.8585,144.9852,Southern Metropolitan,13240,property sold,"unit, duplex"
St Kilda,3/19 Herbert St,2,520000.0,Marshall,2016-09-10,6.1,3182,1,1,1034.0,55.0,1950,Port Phillip,-37.8717,144.9829,Southern Metropolitan,13240,property passed in,"unit, duplex"
St Kilda,7 Robe St,3,2720000.0,Marshall,2016-09-10,6.1,3182,2,0,367.0,126.0,1868,Port Phillip,-37.8658,144.9766,Southern Metropolitan,13240,property sold,house
St Kilda,25/69 Wellington St,2,542500.0,McGrath,2016-09-10,6.1,3182,1,1,0.0,126.0,1950,Port Phillip,-37.8568,144.9873,Southern Metropolitan,13240,property passed in,"unit, duplex"
St Kilda,5/240 Barkly St,1,370500.0,hockingstuart,2016-12-10,6.1,3182,1,1,0.0,46.0,1960,Port Phillip,-37.8722,144.9805,Southern Metropolitan,13240,property sold,"unit, duplex"
St Kilda,18 Crimea St,5,5046000.0,Abercromby's,2016-12-10,6.1,3182,3,3,1294.0,378.0,1884,Port Phillip,-37.8589,144.9883,Southern Metropolitan,13240,property sold,house
St Kilda,26/12 Fitzroy St,1,385000.0,hockingstuart,2016-12-10,6.1,3182,1,1,0.0,53.0,2005,Port Phillip,-37.8614,144.9741,Southern Metropolitan,13240,property passed in,"unit, duplex"
St Kilda,77 Spenser St,3,1900000.0,Pride,2016-12-10,6.1,3182,2,2,289.0,122.0,1979,Port Phillip,-37.8726,144.9782,Southern Metropolitan,13240,property sold,house
St Kilda,216/5 Alma Rd,1,475000.0,Buxton,2017-02-11,6.1,3182,1,1,0.0,126.0,1950,Port Phillip,-37.8605,144.9834,Southern Metropolitan,13240,property sold prior,"unit, duplex"
St Kilda,12/352 Canterbury Rd,2,390000.0,Buxton,2017-02-11,6.1,3182,1,1,0.0,73.0,2000,Port Phillip,-37.859,144.9767,Southern Metropolitan,13240,vendor bid,"unit, duplex"
St Kilda,11/10 Carlisle St,1,500000.0,Buxton,2017-02-11,6.1,3182,1,1,0.0,57.0,2001,Port Phillip,-37.8668,144.9801,Southern Metropolitan,13240,vendor bid,"unit, duplex"
St Kilda,37/151 Fitzroy St,2,571000.0,Whiting,2016-06-12,6.1,3182,1,1,7458.0,126.0,1950,Port Phillip,-37.8591,144.97899999999996,Southern Metropolitan,13240,property sold,"unit, duplex"
St Kilda,5/171 Fitzroy St,2,690000.0,hockingstuart,2016-06-12,6.1,3182,1,0,0.0,100.0,1950,Port Phillip,-37.8579,144.981,Southern Metropolitan,13240,vendor bid,"unit, duplex"
St Kilda,201/63 Acland St,1,430000.0,Buxton,2016-11-12,6.1,3182,1,1,1409.0,63.0,2000,Port Phillip,-37.8661,144.9772,Southern Metropolitan,13240,property sold prior,"unit, duplex"
St Kilda,3/11 Burnett St,1,420000.0,Wilson,2016-11-12,6.1,3182,1,0,954.0,126.0,1945,Port Phillip,-37.8612,144.9804,Southern Metropolitan,13240,property sold prior,"unit, duplex"
St Kilda,25/52 Fitzroy St,1,392000.0,hockingstuart,2016-11-12,6.1,3182,1,1,0.0,43.0,2002,Port Phillip,-37.8599,144.9766,Southern Metropolitan,13240,property sold,"unit, duplex"
St Kilda,12 Gurner St,4,1900000.0,Wilson,2016-11-12,6.1,3182,2,2,507.0,202.0,1890,Port Phillip,-37.8616,144.9807,Southern Metropolitan,13240,property passed in,house
St Kilda,3/15 Mitchell St,2,570000.0,Pride,2016-11-12,6.1,3182,1,1,628.0,126.0,1960,Port Phillip,-37.8681,144.9844,Southern Metropolitan,13240,property sold,"unit, duplex"
St Kilda,301/8 Blanche St,2,540000.0,McGrath,2016-08-13,6.1,3182,1,1,0.0,70.0,2003,Port Phillip,-37.8653,144.9824,Southern Metropolitan,13240,property sold prior,"unit, duplex"
St Kilda,14/31 Burnett St,2,475000.0,McGrath,2016-08-13,6.1,3182,1,1,0.0,83.0,1970,Port Phillip,-37.8604,144.9817,Southern Metropolitan,13240,property sold prior,"unit, duplex"
St Kilda,307/2 Chaucer St,1,335000.0,Wilson,2016-08-13,6.1,3182,1,0,0.0,126.0,2013,Port Phillip,-37.8682,144.9782,Southern Metropolitan,13240,property sold prior,"unit, duplex"
St Kilda,20/220 Barkly St,2,570000.0,Buxton,2016-05-14,6.1,3182,2,1,0.0,70.0,2000,Port Phillip,-37.8709,144.9807,Southern Metropolitan,13240,property passed in,"unit, duplex"
St Kilda,201/8 Blanche St,2,561000.0,hockingstuart,2016-05-14,6.1,3182,1,1,0.0,126.0,1950,Port Phillip,-37.8653,144.9824,Southern Metropolitan,13240,property sold,"unit, duplex"
St Kilda,4/25 Jackson St,2,400000.0,Biggin,2016-05-14,6.1,3182,1,1,0.0,65.0,1970,Port Phillip,-37.8619,144.976,Southern Metropolitan,13240,property passed in,"unit, duplex"
St Kilda,54 Pakington St,2,1220000.0,Jellis,2016-05-14,6.1,3182,1,1,208.0,126.0,1950,Port Phillip,-37.8659,144.9887,Southern Metropolitan,13240,property sold,house
St Kilda,52 Blanche St,3,920000.0,Marshall,2016-10-15,6.1,3182,2,2,124.0,134.0,2000,Port Phillip,-37.8656,144.9851,Southern Metropolitan,13240,property passed in,house
St Kilda,21/127 Grey St,1,330000.0,hockingstuart,2016-10-15,6.1,3182,1,1,653.0,126.0,1950,Port Phillip,-37.8642,144.9814,Southern Metropolitan,13240,sold after auction,"unit, duplex"
St Kilda,3/38 Barkly St,2,503500.0,Buxton,2016-04-16,6.1,3182,1,1,683.0,72.0,1940,Port Phillip,-37.8594,144.9828,Southern Metropolitan,13240,property sold,"unit, duplex"
St Kilda,4/58 Grey St,2,580000.0,McGrath,2016-04-16,6.1,3182,1,0,0.0,95.0,1930,Port Phillip,-37.8617,144.9796,Southern Metropolitan,13240,property passed in,"unit, duplex"
St Kilda,17/51 Chapel St,1,360000.0,McGrath,2016-07-16,6.1,3182,1,1,0.0,126.0,1950,Port Phillip,-37.8627,144.9912,Southern Metropolitan,13240,property sold,"unit, duplex"
St Kilda,416/163 Fitzroy St,1,320000.0,LITTLE,2016-07-16,6.1,3182,2,1,0.0,126.0,2013,Port Phillip,-37.8587,144.9797,Southern Metropolitan,13240,vendor bid,"unit, duplex"
St Kilda,52/167 Fitzroy St,3,1295000.0,Rodney,2016-07-16,6.1,3182,2,2,0.0,200.0,2000,Port Phillip,-37.8584,144.9802,Southern Metropolitan,13240,property sold,townhouse
St Kilda,2/6 Redan St,2,481000.0,Gary,2016-07-16,6.1,3182,1,1,0.0,61.0,1966,Port Phillip,-37.8596,144.9889,Southern Metropolitan,13240,property sold,"unit, duplex"
